Store,id,res_id,City,StreetNa_1,ADDRESS,House_Num1,House_Num2,House_Num3,House_Num4,House_Num5,House_Num6,Build_type,adres_full,Cell,Y,X,car,pedestrian,Status,Type,Year_buld,floors,flats,Matwalls,people,Key_Accou,Bus
KFC Belorusskaya Moscow,5003001163,0,Москва,3-я Ямского Поля,2 кор 19,2,кор,19, , , ,Нежил,"Москва, 3-я Ямского Поля, 2 кор 19",C10,"37,583929","55,784724",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001164,0,Москва,3-я Ямского Поля,2 кор 20,2,кор,20, , , ,Нежил,"Москва, 3-я Ямского Поля, 2 кор 20",C10,"37,583266","55,783889",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001165,0,Москва,3-я Ямского Поля,2 кор 21,2,кор,21, , , ,Нежил,"Москва, 3-я Ямского Поля, 2 кор 21",C10,"37,582563","55,782821",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001166,0,Москва,3-я Ямского Поля,2 кор 23,2,кор,23, , , ,Нежил,"Москва, 3-я Ямского Поля, 2 кор 23",C10,"37,582553","55,78309",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001167,0,Москва,3-я Ямского Поля,2 кор 24,2,кор,24, , , ,Нежил,"Москва, 3-я Ямского Поля, 2 кор 24",C10,"37,58391","55,785262",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001168,0,Москва,3-я Ямского Поля,2 кор 25,2,кор,25, , , ,Нежил,"Москва, 3-я Ямского Поля, 2 кор 25",C10,"37,583385","55,784895",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001169,0,Москва,3-я Ямского Поля,2 кор 26,2,кор,26, , , ,БЦ,"Москва, 3-я Ямского Поля, 2 кор 26",C10,"37,58234","55,78199",5,15,active, ,0,0,0, ,556,Технопарк Наука,15
KFC Belorusskaya Moscow,5003001170,0,Москва,3-я Ямского Поля,2 кор 3,2,кор,3, , , ,БЦ,"Москва, 3-я Ямского Поля, 2 кор 3",C10,"37,582124","55,781737",5,15,active, ,0,0,0, ,556,Технопарк Наука,15
KFC Belorusskaya Moscow,5003001171,0,Москва,3-я Ямского Поля,2 кор 4,2,кор,4, , , ,Нежил,"Москва, 3-я Ямского Поля, 2 кор 4",C10,"37,581138","55,782535",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001172,0,Москва,3-я Ямского Поля,2 кор 5,2,кор,5, , , ,Нежил,"Москва, 3-я Ямского Поля, 2 кор 5",C10,"37,582065","55,783354",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001173,0,Москва,3-я Ямского Поля,2 кор 5А,2,кор,5А, , , ,Нежил,"Москва, 3-я Ямского Поля, 2 кор 5А",C10,"37,582524","55,783899",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001174,0,Москва,3-я Ямского Поля,2 кор 6,2,кор,6, , , ,Нежил,"Москва, 3-я Ямского Поля, 2 кор 6",C10,"37,58291","55,784252",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001175,0,Москва,3-я Ямского Поля,2 кор 7,2,кор,7, , , ,Нежил,"Москва, 3-я Ямского Поля, 2 кор 7",C10,"37,582095","55,782546",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001176,0,Москва,3-я Ямского Поля,2 кор 8,2,кор,8, , , ,Нежил,"Москва, 3-я Ямского Поля, 2 кор 8",C10,"37,583511","55,784118",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001177,0,Москва,3-я Ямского Поля,2 стр 7,2, , ,стр,7,стр 7,Нежил,"Москва, 3-я Ямского Поля, 2 стр 7",C10,"37,581636","55,782001",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001178,0,Москва,3-я Ямского Поля,30,30, , , , , ,Нежил,"Москва, 3-я Ямского Поля, 30",C10,"37,578404","55,783649",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001179,0,Москва,3-я Ямского Поля,32,32, , , , , ,Нежил,"Москва, 3-я Ямского Поля, 32",C10,"37,578957","55,783886",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001180,0,Москва,3-я Ямского Поля,9,9, , , , , ,Жил,"Москва, 3-я Ямского Поля, 9",C10,"37,581081","55,781685",5,15,active, ,2015,5,45,кирпич,90, ,15
KFC Belorusskaya Moscow,5003001181,0,Москва,3-я Ямского Поля,9 кор 2,9,кор,2, , , ,Жил,"Москва, 3-я Ямского Поля, 9 кор 2",C10,"37,5801","55,781399",5,15,active, ,2015,5,31,кирпич,62, ,15
KFC Belorusskaya Moscow,5003001182,0,Москва,3-я Ямского Поля,9 кор 3,9,кор,3, , , ,Жил,"Москва, 3-я Ямского Поля, 9 кор 3",C10,"37,580241","55,780907",5,10,active, ,2015,5,8,кирпич,16, ,15
KFC Belorusskaya Moscow,5003001183,0,Москва,3-я Ямского Поля,9 кор 4,9,кор,4, , , ,Жил,"Москва, 3-я Ямского Поля, 9 кор 4",C10,"37,579835","55,780773",5,10,active, ,2015,4,43,кирпич,86, ,15
KFC Belorusskaya Moscow,5003001184,0,Москва,3-я Ямского Поля,9 кор 5,9,кор,5, , , ,Жил,"Москва, 3-я Ямского Поля, 9 кор 5",C10,"37,579753","55,781171",5,10,active, ,2015,5,23,кирпич,46, ,15
KFC Belorusskaya Moscow,5003001185,0,Москва,3-я Ямского Поля,9 кор 6,9,кор,6, , , ,Нежил,"Москва, 3-я Ямского Поля, 9 кор 6",C10,"37,580966","55,780899",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001186,0,Москва,3-я Ямского Поля,9 кор 7,9,кор,7, , , ,Жил,"Москва, 3-я Ямского Поля, 9 кор 7",C10,"37,58036","55,78155",5,15,active, ,2015,5,12,кирпич,24, ,15
KFC Belorusskaya Moscow,5003001187,0,Москва,3-я Ямского Поля,9 кор 8,9,кор,8, , , ,Нежил,"Москва, 3-я Ямского Поля, 9 кор 8",C10,"37,580948","55,781349",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001188,0,Москва,3-я Ямского Поля,9 стр 10,9, , ,стр,10,стр 10,Нежил,"Москва, 3-я Ямского Поля, 9 стр 10",C10,"37,581379","55,781285",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001189,0,Москва,3-я Ямского Поля,9 стр 12,9, , ,стр,12,стр 12,Нежил,"Москва, 3-я Ямского Поля, 9 стр 12",C10,"37,578816","55,780621",5,10,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001190,0,Москва,3-я Ямского Поля,9 стр 9,9, , ,стр,9,стр 9,Жил,"Москва, 3-я Ямского Поля, 9 стр 9",C10,"37,58046","55,780786",5,10,active, ,2015,5,10,кирпич,20, ,15
KFC Belorusskaya Moscow,5003001191,0,Москва,5-я Ямского Поля,19-21,19-21, , , , , ,Нежил,"Москва, 5-я Ямского Поля, 19-21",D4,"37,578935","55,787459",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001192,0,Москва,5-я Ямского Поля,22,22, , , , , ,Нежил,"Москва, 5-я Ямского Поля, 22",D4,"37,578522","55,788705",10,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001193,0,Москва,5-я Ямского Поля,23/25 кор 2,23/25,кор,2, , , ,Жил,"Москва, 5-я Ямского Поля, 23/25 кор 2",D4,"37,577203","55,787522",5,0,active, ,1937,5,100,кирпич,268, ,0
KFC Belorusskaya Moscow,5003001194,0,Москва,5-я Ямского Поля,23 кор 1,23,кор,1, , , ,Жил,"Москва, 5-я Ямского Поля, 23 кор 1",D4,"37,57748","55,788198",5,0,active, ,1935,5,80,кирпич,214, ,0
KFC Belorusskaya Moscow,5003001195,0,Москва,5-я Ямского Поля,23 стр 5,23, , ,стр,5,стр 5,Нежил,"Москва, 5-я Ямского Поля, 23 стр 5",D4,"37,575655","55,787738",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001196,0,Москва,5-я Ямского Поля,24,24, , , , , ,Нежил,"Москва, 5-я Ямского Поля, 24",D4,"37,578015","55,788788",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001197,0,Москва,5-я Ямского Поля,24 стр 2,24, , ,стр,2,стр 2,Нежил,"Москва, 5-я Ямского Поля, 24 стр 2",D4,"37,577753","55,789275",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001198,0,Москва,5-я Ямского Поля,27,27, , , , , ,Жил,"Москва, 5-я Ямского Поля, 27",D4,"37,576485","55,788474",5,0,active, ,1983,16,112,блок,300, ,0
KFC Belorusskaya Moscow,5003001199,0,Москва,5-я Ямского Поля,28/1,28/1, , , , , ,Нежил,"Москва, 5-я Ямского Поля, 28/1",D4,"37,577067","55,789227",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001200,0,Москва,5-я Ямского Поля,29/26,29/26, , , , , ,Жил,"Москва, 5-я Ямского Поля, 29/26",D4,"37,57579","55,788784",5,0,active, ,1986,12,96,панель,257, ,0
KFC Belorusskaya Moscow,5003001201,0,Москва,5-я Ямского Поля,5 стр 1,5, , ,стр,1,стр 1,БЦ,"Москва, 5-я Ямского Поля, 5 стр 1",C10,"37,584557","55,7854",5,0,active, ,0,0,0, ,1556,Ямское Плаза,0
KFC Belorusskaya Moscow,5003001202,0,Москва,5-я Ямского Поля,7 кор 1,7,кор,1, , , ,Нежил,"Москва, 5-я Ямского Поля, 7 кор 1",C10,"37,583883","55,785632",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001203,0,Москва,5-я Ямского Поля,7 кор 2,7,кор,2, , , ,Нежил,"Москва, 5-я Ямского Поля, 7 кор 2",C10,"37,583431","55,785257",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001204,0,Москва,5-я Ямского Поля,9,9, , , , , ,БЦ,"Москва, 5-я Ямского Поля, 9",C10,"37,582426","55,78617",5,0,active, ,0,0,0, ,459, ,0
KFC Belorusskaya Moscow,5003001205,0,Москва,Бумажный проезд,14 стр 1,14, , ,стр,1,стр 1,Нежил,"Москва, Бумажный проезд, 14 стр 1",C10,"37,587451","55,791308",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001206,0,Москва,Бумажный проезд,14 стр 15,14, , ,стр,15,стр 15,Нежил,"Москва, Бумажный проезд, 14 стр 15",C10,"37,586363","55,787738",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001207,0,Москва,Бумажный проезд,14 стр 16,14, , ,стр,16,стр 16,Нежил,"Москва, Бумажный проезд, 14 стр 16",C10,"37,587361","55,788664",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001208,0,Москва,Бумажный проезд,14 стр 18,14, , ,стр,18,стр 18,Нежил,"Москва, Бумажный проезд, 14 стр 18",C10,"37,586415","55,788442",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001209,0,Москва,Бумажный проезд,14 стр 2,14, , ,стр,2,стр 2,Нежил,"Москва, Бумажный проезд, 14 стр 2",C10,"37,586811","55,789736",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001210,0,Москва,Бумажный проезд,14 стр 3,14, , ,стр,3,стр 3,Нежил,"Москва, Бумажный проезд, 14 стр 3",C10,"37,58676","55,78824",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001211,0,Москва,Бумажный проезд,14 стр 6,14, , ,стр,6,стр 6,Нежил,"Москва, Бумажный проезд, 14 стр 6",C10,"37,58716","55,787996",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001212,0,Москва,Бумажный проезд,19,19, , , , , ,Нежил,"Москва, Бумажный проезд, 19",C10,"37,585641","55,789717",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001213,0,Москва,Бумажный проезд,19 стр 1,19, , ,стр,1,стр 1,Нежил,"Москва, Бумажный проезд, 19 стр 1",C10,"37,585701","55,789354",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001214,0,Москва,Бумажный проезд,19 стр 2,19, , ,стр,2,стр 2,Нежил,"Москва, Бумажный проезд, 19 стр 2",C10,"37,586118","55,789777",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001215,0,Москва,Бумажный проезд,19 стр 3,19, , ,стр,3,стр 3,Нежил,"Москва, Бумажный проезд, 19 стр 3",C10,"37,585169","55,79013",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001216,0,Москва,Бумажный проезд,19 стр 4,19, , ,стр,4,стр 4,Нежил,"Москва, Бумажный проезд, 19 стр 4",C10,"37,586277","55,790312",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001217,0,Москва,Бумажный проезд,19 стр 5,19, , ,стр,5,стр 5,Нежил,"Москва, Бумажный проезд, 19 стр 5",C10,"37,586213","55,791169",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001218,0,Москва,Бумажный проезд,2,2, , , , , ,Нежил,"Москва, Бумажный проезд, 2",C10,"37,586225","55,785412",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001219,0,Москва,Бумажный проезд,2/2,2/2, , , , , ,Нежил,"Москва, Бумажный проезд, 2/2",C10,"37,585803","55,785823",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001220,0,Москва,Бумажный проезд,2/2 стр 1,2/2, , ,стр,1,стр 1,Нежил,"Москва, Бумажный проезд, 2/2 стр 1",C10,"37,586262","55,786368",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001221,0,Москва,Бумажный проезд,2/2 стр 18,2/2, , ,стр,18,стр 18,Нежил,"Москва, Бумажный проезд, 2/2 стр 18",C10,"37,586807","55,787421",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001222,0,Москва,Бумажный проезд,2/2 стр 3,2/2, , ,стр,3,стр 3,Нежил,"Москва, Бумажный проезд, 2/2 стр 3",C10,"37,585813","55,785554",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001223,0,Москва,Бумажный проезд,2/2 стр 5,2/2, , ,стр,5,стр 5,Нежил,"Москва, Бумажный проезд, 2/2 стр 5",C10,"37,586252","55,786637",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001224,0,Москва,Бумажный проезд,2/2 стр 6,2/2, , ,стр,6,стр 6,Нежил,"Москва, Бумажный проезд, 2/2 стр 6",C10,"37,586233","55,787176",5,0,active, ,0,0,0, ,0, ,0
KFC Belorusskaya Moscow,5003001225,0,Москва,Ленинградский проспект,10,10, , , , , ,Жил,"Москва, Ленинградский проспект, 10",C10,"37,57964","55,77975",5,10,active, ,1940,8,112,кирпич,300, ,15
KFC Belorusskaya Moscow,5003001226,0,Москва,Ленинградский проспект,12,12, , , , , ,Жил,"Москва, Ленинградский проспект, 12",C10,"37,578747","55,780212",5,10,active, ,1940,8,112,кирпич,300, ,15
KFC Belorusskaya Moscow,5003001227,0,Москва,Ленинградский проспект,14,14, , , , , ,Жил,"Москва, Ленинградский проспект, 14",C10,"37,577948","55,781074",5,10,active, ,1924,9,144,кирпич,386, ,15
KFC Belorusskaya Moscow,5003001228,0,Москва,Ленинградский проспект,14 кор 1,14,кор,1, , , ,Жил,"Москва, Ленинградский проспект, 14 кор 1",C10,"37,578462","55,780803",5,10,active, ,1924,9,144,кирпич,386, ,15
KFC Belorusskaya Moscow,5003001229,0,Москва,Ленинградский проспект,14 кор 2,14,кор,2, , , ,Жил,"Москва, Ленинградский проспект, 14 кор 2",C10,"37,578471","55,781241",5,10,active, ,1924,9,72,кирпич,193, ,15
KFC Belorusskaya Moscow,5003001230,0,Москва,Ленинградский проспект,14 кор 4,14,кор,4, , , ,Жил,"Москва, Ленинградский проспект, 14 кор 4",C10,"37,579733","55,78171",5,15,active, ,1930,7,84,кирпич,225, ,15
KFC Belorusskaya Moscow,5003001231,0,Москва,Ленинградский проспект,14 кор 5,14,кор,5, , , ,Жил,"Москва, Ленинградский проспект, 14 кор 5",C10,"37,579166","55,781999",5,15,active, ,1930,8,96,кирпич,257, ,15
KFC Belorusskaya Moscow,5003001232,0,Москва,Ленинградский проспект,14 стр 14,14, , ,стр,14,стр 14,Нежил,"Москва, Ленинградский проспект, 14 стр 14",C10,"37,57889","55,780889",5,10,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001233,0,Москва,Ленинградский проспект,14 стр 3,14, , ,стр,3,стр 3,Нежил,"Москва, Ленинградский проспект, 14 стр 3",C10,"37,579449","55,781264",5,10,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001234,0,Москва,Ленинградский проспект,16 стр 1,16, , ,стр,1,стр 1,Нежил,"Москва, Ленинградский проспект, 16 стр 1",C10,"37,577352","55,781413",5,15,active, ,0,0,0, ,0, ,15
KFC Belorusskaya Moscow,5003001235,0,Москва,Ленинградский проспект,16 стр 2,16, , ,стр,2,стр 2,Нежил,"Москва, Ленинградский проспект, 16 стр 2",C10,"37,576811","55,781499",5,15,active, ,0,0,0, ,0, ,15
